sp_id	latitude	longitude
506092258	40.4882055	-88.9452260
506099551	40.7967324	-89.3615349
506110761	40.7401425	-89.6340348
506105651	40.7034825	-89.5890148
506112432	40.5627725	-89.6534448
506093849	40.4995630	-88.9589343
506105563	40.6932625	-89.5906348
506105968	40.6861795	-89.5983778
506100248	40.7917224	-89.4426548
506099760	40.7039124	-89.4065648
506101359	40.6195725	-89.4752848
506100172	40.4107925	-89.4500849
506174246	41.3240603	-88.6979920
506109551	40.7724124	-89.6193748
506111789	40.7574225	-89.6386748
506098658	40.7386824	-89.2844249
506099485	40.7921224	-89.3614649
506100027	40.7065394	-89.4216888
506099310	40.5367125	-89.3588749
506095263	40.4919805	-88.9921630
506098971	40.5368725	-89.3599829
506108962	40.6638585	-89.6247768
506099739	40.7049324	-89.3971749
506102505	40.8097224	-89.5166548
506101438	40.5890325	-89.4769348
506094338	40.4583805	-88.9770710
506171854	40.8999724	-89.0275149
506098826	40.7974224	-89.2030449
506097629	40.7407344	-89.1397019
506102727	40.8253924	-89.5242748
506103442	40.6660625	-89.5466548
506103995	40.6897935	-89.5875358
506168711	40.9175924	-89.3454248
506093668	40.5133115	-88.9551980
506110519	40.7777824	-89.6352148
506107222	40.6793425	-89.6092348
506111373	40.5687225	-89.6447348
506102989	40.6336595	-89.5413418
506093803	40.5176535	-88.9583140
506099401	40.7913124	-89.3615749
506101154	40.7046275	-89.4769968
506099658	40.7138824	-89.4112748
506112042	40.6379705	-89.6646218
506106850	40.7006425	-89.5950448
506096532	40.5129235	-88.9950520
506100059	40.7033365	-89.4404138
506089438	40.7442524	-88.5227251
506104190	40.6714125	-89.5762948
505721834	37.7199030	-89.1880382
506099445	40.7854724	-89.3653049
506097635	40.7507064	-89.1136109
506103154	40.7697584	-89.5722558
506096598	40.5169325	-89.0055050
506098808	40.8244024	-89.2222649
506101615	40.6073725	-89.4800048
506098211	40.7963194	-89.1966099
506105305	40.6906825	-89.5897148
506104166	40.6396725	-89.5881848
506167862	40.9565824	-89.4796648
506099425	40.8011524	-89.3676049
506113435	40.5670825	-89.7286848
506103276	40.3729325	-89.5467948
506091605	40.4354855	-88.9318220
506102831	40.7171325	-89.4934948
505946665	39.8056626	-89.6688649
506095358	40.4737525	-88.9907660
506094211	40.4634615	-88.9826130
506113155	40.8489224	-89.6854548
506101066	40.6161635	-89.4648968
506110706	40.7500525	-89.6339648
506092760	40.5533664	-88.9489860
506096378	40.7372724	-89.0163330
506108084	40.8131134	-89.6170078
506107291	40.7181325	-89.6030848
506112533	40.6834825	-89.6520548
506108728	40.7806224	-89.6128948
506098647	40.7008024	-89.2759849
506099684	40.7441624	-89.3983048
506091163	40.4901915	-88.9403820
506100641	40.7064425	-89.4620248
506111059	40.7696165	-89.6441628
506109292	40.7181125	-89.6248348
506097724	40.6367024	-89.0946549
506101512	40.6043325	-89.4887448
506098549	40.7206624	-89.2787449
506098560	40.7226424	-89.2679449
506094077	40.4610885	-88.9792110
506100307	40.6129725	-89.4587548
506100246	40.8153224	-89.4491848
506098543	40.6762724	-89.2565349
506168836	40.8951324	-89.2926449
506100457	40.6184625	-89.4584548
506168248	41.1119474	-89.3599378
506108029	40.7448035	-89.6124698
506107851	40.7868424	-89.6085648
506104419	40.7199725	-89.5844148
506097026	40.4908825	-89.0882660
506166038	40.9016764	-89.5914598
506113157	40.8662424	-89.6778648
506092791	40.5050815	-88.9533720
506103467	40.6304825	-89.5397048
506103668	40.7093025	-89.5651848
506106618	40.7397525	-89.6006348
506102150	40.5314615	-89.5074988
506106709	40.7352325	-89.5988248
506092184	40.4830565	-88.9461720
506100125	40.7054532	-89.4476141
506109730	40.7929824	-89.6201248
506109088	40.8507224	-89.6271048
506102945	40.6721495	-89.5472618
506110584	40.7871224	-89.6270448
506099847	40.7025824	-89.4062848
506100151	40.7708724	-89.4486648
506817035	41.9804301	-87.8652002
506099014	40.7944824	-89.3717338
506100490	40.6050425	-89.4471248
506101231	40.7651424	-89.4739548
506100416	40.6124425	-89.4605348
506104899	40.6957085	-89.5910338
506554210	41.8466372	-89.0245088
506098382	40.7990242	-89.2020716
506109806	40.7883624	-89.6252448
506095355	40.4846115	-88.9922990
506100063	40.7044354	-89.4328058
506098973	40.5369985	-89.3588509
506112207	40.6488525	-89.6511248
506112206	40.6347325	-89.6621448
506104573	40.6983125	-89.5851848
506097235	40.4953815	-89.0856140
506815087	41.9943561	-87.8700262
506171805	40.9023624	-89.0342449
506091793	40.5564084	-88.8992680
506168341	41.0204964	-89.3981038
506103731	40.7240025	-89.5600948
506099092	40.7033624	-89.4131208
506108258	40.5817025	-89.6131648
506101445	40.5989325	-89.4707248
506094422	40.6574164	-88.9709630
506099177	40.3537825	-89.3506549
506107725	40.7513425	-89.6039048
506097487	40.5029525	-89.0593970
506111855	40.6375435	-89.6573788
506176702	41.0915423	-88.4423251
506098065	40.7235074	-89.2763509
506096817	40.7397024	-89.0169650
506098506	40.7187424	-89.2681949
506098758	40.8116624	-89.2227549
506171784	40.8982224	-89.0353649
506104025	40.6958895	-89.5856398
505774957	38.3321558	-88.9245822
506102598	40.6838925	-89.5121248
506098683	40.6313425	-89.2699949
506100624	40.7089024	-89.4173448
506101901	40.7129965	-89.5307608
506107998	40.7445585	-89.6126148
506110003	40.7895264	-89.6292158
506107283	40.7181325	-89.6037048
506105104	40.7521724	-89.5933238
506107486	40.7666724	-89.6076548
506168674	41.0268224	-89.2867799
506099846	40.6903224	-89.3679149
506108764	40.7829524	-89.6106548
506109319	40.6735225	-89.6262248
506108958	40.6594465	-89.6249638
506171787	40.8982724	-89.0298449
506106111	40.7759954	-89.6025978
506099898	40.7998884	-89.4502388
506111581	40.6787325	-89.6475948
506107642	40.7545425	-89.6070048
506095570	40.4980205	-88.9914880
506109889	40.5398275	-89.6326048
506097820	40.7421024	-89.0214050
506098595	40.7180624	-89.2656849
506094844	40.5461731	-88.9753645
506109783	40.7852324	-89.6233848
506095115	40.4941465	-88.9941340
506094299	40.4586615	-88.9772700
506095348	40.4846305	-88.9908960
506097706	40.8513524	-89.1193649
506111735	40.7390925	-89.6369448
506102159	40.5315635	-89.5074458
506112482	40.6969425	-89.6699148
506103316	40.6728425	-89.5492148
506113291	40.7932924	-89.6804948
506098486	40.7133524	-89.2693349
506098905	40.8737394	-89.3133649
506105787	40.7376725	-89.5910048
506100238	40.8144824	-89.4483348
506100082	40.7072395	-89.4599168
506097642	40.7415254	-89.1364839
504906514	30.3902842	-81.4315478
506171511	41.3480583	-89.0179789
506097067	40.4983785	-89.1079310
506097753	40.6593024	-89.0493550
506553720	41.4914263	-88.9929309
506107221	40.6803525	-89.6078248
506098091	40.7214434	-89.2715799
506098262	40.8432124	-89.1976489
506101223	40.7757524	-89.4641548
506168818	40.9174624	-89.2875049
506101225	40.7804824	-89.4776448
506094554	40.5285415	-88.9788630
506110588	40.7432125	-89.6310348
506106315	40.6821025	-89.6010848
506097590	40.5147905	-89.0173670
506093334	40.4995625	-88.9588860
506106162	40.7914244	-89.6036858
506094787	40.5204015	-88.9761310
506108715	40.7385525	-89.6163948
506100449	40.6082125	-89.4616848
506099049	40.7863034	-89.3981978
506109789	40.8165024	-89.6230948
506836662	42.2049121	-87.8138252
506101250	40.7723324	-89.4825748
506110506	40.7481125	-89.6293948
506099223	40.3591625	-89.3981249
506099790	40.7053924	-89.4056048
506174591	40.9915134	-88.7292052
506107477	40.6960925	-89.6058248
506100725	40.7079524	-89.4480348
506095664	40.4965965	-88.9865350
506166552	40.8769224	-89.5124748
506105079	40.6958435	-89.5934158
506090283	40.7434694	-88.8812980
506107358	40.6909225	-89.6070448
506100634	40.7135124	-89.4167048
506111887	40.6495055	-89.6519178
506099559	40.7900624	-89.3654249
506099235	40.7067424	-89.3102149
506168689	40.9183364	-89.2911319
506100018	40.5269105	-89.4219069
506109179	40.5722025	-89.6237348
506097364	40.7382194	-89.0223230
506105328	40.6865825	-89.5920648
506168844	40.9159824	-89.2968049
506098063	40.7027464	-89.2726719
506168835	40.9237824	-89.2943149
506101952	40.6975685	-89.5403438
506111176	40.5545625	-89.6496648
506094556	40.5094285	-88.9850090
506099723	40.7035124	-89.4072748
506097628	40.7722834	-89.1360309
506102612	40.7921524	-89.5233548
506112947	40.5766175	-89.7275988
506097630	40.7318074	-89.1395099
506098004	40.7218094	-89.2803199
511859930	40.8160029	-96.7947828
506109480	40.7798624	-89.6227548
506099436	40.7930724	-89.3551749
506089990	40.7436674	-88.7206590
506106043	40.7442905	-89.6029198
506103777	40.7394425	-89.5705448
506105337	40.6938725	-89.5901648
506108099	40.8080034	-89.6129398
506102392	40.6847925	-89.5100548
506095789	40.5104095	-88.9858980
506100065	40.7073185	-89.4598118
506098396	40.6178024	-89.1570949
506105682	40.7047225	-89.5911448
506099338	40.5353325	-89.3403849
506094902	40.4787235	-88.9937520
506113170	40.8645424	-89.6778748
506105699	40.7047825	-89.5885248
506094347	40.4577585	-88.9754000
506097192	40.4922225	-89.0824490
506103699	40.6338125	-89.5556248
506096464	40.5136975	-89.0023750
506095327	40.4745635	-88.9899210
506108980	40.7765614	-89.6213268
506112161	40.6342225	-89.6618448
506100548	40.6125925	-89.4545448
506102507	40.8129924	-89.5138348
506098070	40.7248124	-89.2728409
506105135	40.7521724	-89.5933238
506110650	40.7871224	-89.6270448
506099918	40.6104645	-89.4617688
501276837	33.8582922	-118.3168798
506102770	40.5286525	-89.4925048
506099153	40.6102734	-89.3175151
506093044	40.4822695	-88.9600070
506096804	40.7347024	-89.0076950
506099506	40.7917124	-89.3614649
506112097	40.7698695	-89.6595378
506097510	40.4956975	-89.0219200
506097379	40.6730464	-89.0756479
506105398	40.6953525	-89.5902348
506097382	40.7366864	-89.0420100
506102826	40.6935625	-89.4987348
506092182	40.4842315	-88.9495020
506110019	40.8097014	-89.6321158
506108374	40.7280625	-89.6121848
506174701	40.8771024	-88.7774050
506112511	40.6837825	-89.6530948
506102738	40.5240225	-89.4954648
506108021	40.7445025	-89.6124698
506097726	40.6366624	-89.1041649
506110736	40.7427625	-89.6330148
506099467	40.7942624	-89.3551849
506103800	40.7459424	-89.5704548
506171310	41.3561943	-88.8726909
506099451	40.7919724	-89.3563949
506095197	40.4656285	-88.9929580
506102546	40.7519724	-89.5328748
506096981	40.5009025	-89.0886430
506104615	40.7325225	-89.5738148
506093735	40.5177495	-88.9645680
506093632	40.5027785	-88.9573700
506097443	40.7360144	-89.0783329
506107500	40.7383225	-89.6050448
506093100	40.4800015	-88.9591940
506103050	40.8312164	-89.5605528
506098698	40.6302125	-89.2787349
506097772	40.7385524	-89.0185150
506109695	40.7843824	-89.6197348
506090836	40.7627424	-88.8149850
506097756	40.7602824	-89.0996349
506105180	40.7021915	-89.5909738
506108157	40.8386524	-89.6175748
506094522	40.5176615	-88.9802450
506100239	40.7818724	-89.4192048
506166465	40.8789767	-89.5022506
506113373	40.7192125	-89.7556447
506104819	40.7460225	-89.5752648
506089824	40.8745224	-88.6641150
506104954	40.6926075	-89.5924138
506102724	40.8151724	-89.5238548
506091790	40.6016114	-88.9025540
506109051	40.6904215	-89.6264148
506103015	40.6477525	-89.5526378
506099053	40.8076594	-89.3410249
506103192	40.7444915	-89.5740958
506112991	40.6918175	-89.6869928
506097747	40.7400024	-89.0176150
506101722	40.6959825	-89.4790048
506098622	40.7209124	-89.2806749
506099750	40.7040424	-89.4072848
506094467	40.5080825	-88.9764030
506109764	40.7852324	-89.6233848
506105807	40.7581124	-89.5921848
506108528	40.6988925	-89.6118048
506106411	40.7285425	-89.6014748
506100769	40.7102924	-89.4240748
506099003	40.7944824	-89.3717338
506101045	40.5994235	-89.4759978
506098433	40.6448524	-89.2437749
506098519	40.7041224	-89.2838949
506110317	40.7285625	-89.6339248
506091828	40.5026232	-88.9068546
506181816	41.1218823	-87.8725253
506095607	40.5431235	-88.9939620
506092108	40.4678435	-88.9534450
506105572	40.7047225	-89.5911448
506105648	40.6972025	-89.5920048
506097233	40.4908195	-89.0910190
506097398	40.6789664	-89.0239930
506099844	40.7134624	-89.4110348
506112764	40.7458525	-89.6615848
506103709	40.6777825	-89.5625048
506097743	40.7352124	-89.0181550
505786204	38.5043129	-89.9478949
506099527	40.7901724	-89.3589149
506110454	40.6585625	-89.6324948
506099032	40.7905474	-89.3616109
506106573	40.7025025	-89.5959248
506098742	40.4203825	-89.2827049
506099856	40.7687724	-89.4541558
506098654	40.7142024	-89.2715649
506099907	40.8007754	-89.4247888
506108649	40.7556325	-89.6158448
506099665	40.7134524	-89.4115248
506097701	40.8498024	-89.1214849
506101294	40.8485324	-89.4689648
506095194	40.4812095	-88.9947120
506112220	40.6392325	-89.6656448
505915636	39.3662096	-87.8808014
506109820	40.7876724	-89.6197448
506111004	40.7034795	-89.6419078
506097438	40.7365364	-89.0399150
506109528	40.7476025	-89.6190548
506097845	40.6768124	-89.1111249
506100198	40.8039224	-89.4428548
506098230	40.7924894	-89.1944619
506102889	40.6662985	-89.5672098
506095730	40.5110045	-88.9896270
506093542	40.5181155	-88.9635160
506169478	41.3275883	-89.1268379
506112192	40.6411825	-89.6700248
506109635	40.7502225	-89.6241248
506168705	40.9184764	-89.2902599
506100037	40.7082544	-89.4215848
506108547	40.6911425	-89.6176848
506112422	40.5668725	-89.6546348
506113544	40.6891225	-89.6858848
506098870	40.6276715	-89.3276159
506097717	40.6179124	-89.1313149
506108090	40.7834204	-89.6138638
506100343	40.6026125	-89.4617648
506097434	40.7416714	-89.0248290
506107245	40.6809425	-89.6058248
506103685	40.7115925	-89.5630048
506108959	40.6662785	-89.6248948
506102322	40.8080424	-89.5216048
506089972	40.7489354	-88.7186310
506112414	40.5439225	-89.6655448
506103692	40.7084725	-89.5726948
506108821	40.8126124	-89.6154648
506110638	40.7988124	-89.6275848
506107789	40.8116824	-89.6060848
506105855	40.6463185	-89.6010668
506166122	40.9390794	-89.7570077
506098000	40.7213704	-89.2687279
506096380	40.7383654	-89.0170390
506095466	40.4325205	-88.9917270
506103676	40.7155425	-89.5663048
506093429	40.4130155	-88.9615970
506098058	40.7195504	-89.2644059
506103435	40.6431225	-89.5455348
506097368	40.7349674	-89.0231420
506096795	40.7459324	-89.0096250
506113626	40.7115125	-89.7030148
506103572	40.8219424	-89.5653748
506093348	40.4840005	-88.9573690
506170863	40.8962324	-89.1038849
506102235	40.8670824	-89.5137748
506094547	40.5095915	-88.9835720
506103626	40.7181525	-89.5603348
506089993	40.7414884	-88.7275630
506093391	40.4593965	-88.9645430
506099373	40.5432825	-89.3257849
506108951	40.6758665	-89.6230718
506111300	40.5689625	-89.6466148
506091706	40.6486544	-88.9367290
506099229	40.6749424	-89.3134549
506098529	40.7271724	-89.2759449
506098233	40.7953134	-89.1979399
506103610	40.7065625	-89.5720948
506091666	40.4690935	-88.9020790
506097833	40.8104424	-89.1426449
506112418	40.5709425	-89.6516148
506101886	40.8026724	-89.5331638
506095581	40.4991235	-88.9945240
506098288	40.8514564	-89.2701369
506101922	40.6948905	-89.5404078
506090909	40.5113615	-88.9373050
506109941	40.7252925	-89.6311088
506098772	40.7971024	-89.1963449
506109000	40.7870754	-89.6213778
506094565	40.5148255	-88.9718260
506098685	40.6313125	-89.2717249
506102335	40.6895525	-89.5312148
506100670	40.7078824	-89.4346648
506101461	40.6156425	-89.4679848
506097516	40.4987485	-89.0233590
506105588	40.7000025	-89.5901248
506102525	40.6291825	-89.5347848
506097403	40.8239894	-89.0327389
506092048	40.5053655	-88.9454730
506166444	40.8810233	-89.5629443
506103103	40.7156465	-89.5697948
506102540	40.6744525	-89.5338148
506098659	40.7181624	-89.2794649
506091388	40.5041535	-88.9238550
506111134	40.4075825	-89.6420648
506097264	40.4926305	-89.0824640
506111798	40.7638025	-89.6448248
506092565	40.4814195	-88.9409890
506094864	40.4795395	-88.9937270
506103659	40.7086725	-89.5678848
506105322	40.6942025	-89.5893848
506110219	40.5684625	-89.6317848
506111079	40.7979374	-89.6377078
504904644	30.3878149	-81.4086554
506098293	40.8482364	-89.2170269
506112036	40.6705935	-89.6518218
506099456	40.7973624	-89.3599449
506106167	40.6792542	-89.6043799
506100711	40.7165624	-89.4224048
506113647	40.6750925	-89.6789548
506111824	40.6954525	-89.6403348
506097869	40.6608714	-89.2280519
506111726	40.7726224	-89.6393148
506098771	40.7925624	-89.1968249
506105702	40.7305325	-89.5890948
506089823	40.8715524	-88.6653850
506096404	40.7438644	-89.0076500
506107831	40.7869324	-89.6068848
506095783	40.5322415	-88.9931790
506110028	40.8055754	-89.6309108
506106503	40.7169225	-89.5981448
506110258	40.5634625	-89.6328448
506092807	40.5343505	-88.9446510
506112420	40.5546325	-89.6521348
506091829	40.5026436	-88.9297940
506837604	42.2055221	-87.8087752
506099238	40.3851325	-89.3720249
506104574	40.7302325	-89.5738248
506104243	40.6660725	-89.5812048
506113740	40.6736225	-89.6795948
506098601	40.7058624	-89.2694849
506098121	40.6713784	-89.3103739
506091544	40.5079715	-88.9052600
506105464	40.6954625	-89.5923348
506091838	40.8112929	-88.9396552
506106981	40.7993644	-89.6103358
506171833	40.9029824	-89.0255449
506369092	41.8975021	-87.6693552
506098492	40.7215224	-89.2773049
506102192	40.6914125	-89.4947238
506106521	40.7123925	-89.5990748
506096578	40.5319175	-89.0074890
506173180	41.3793003	-88.8324529
506099431	40.7952524	-89.3527349
506091520	40.4978105	-88.9330170
506092714	40.5109115	-88.9494540
506101837	40.6938125	-89.4737248
506102308	40.7115525	-89.5363648
506090103	40.3953985	-88.8724790
506110440	40.6616025	-89.6341148
506837616	42.2037121	-87.8085052
506099525	40.7917124	-89.3628649
506106159	40.7883114	-89.6043868
506099439	40.7921224	-89.3558349
506103450	40.6890325	-89.5482748
506170986	40.9018354	-89.0319799
506104750	40.7447225	-89.5736448
506097377	40.7360144	-89.0783329
506166019	40.9699114	-89.5293798
506102027	40.6948905	-89.5404078
506099108	40.7154094	-89.4073538
506166627	40.8968124	-89.5035148
506098993	40.7904244	-89.3635369
506109407	40.7395125	-89.6261248
506109714	40.7888024	-89.6252548
506102859	40.8585844	-89.5630328
506108946	40.6773005	-89.6193578
506098461	40.6181725	-89.3018749
506106080	40.7433985	-89.6030818
506107054	40.8059936	-89.6064916
506103953	40.6638975	-89.5756168
506100041	40.7063844	-89.4216848
506102996	40.6672805	-89.5643818
506099917	40.7756644	-89.4269728
506102170	40.6897735	-89.4960468
506105985	40.6823745	-89.6042828
506097687	40.7355350	-89.0192208
506099368	40.5360225	-89.3431349
506091732	40.5323155	-88.9315620
506098462	40.6069125	-89.3018049
506092188	40.4677565	-88.9537590
506098645	40.7220124	-89.2732349
506096432	40.6134794	-89.0002230
506110460	40.7759324	-89.6294448
506102463	40.7466624	-89.5131548
506097481	40.5560155	-89.0423000
506096783	40.7426024	-89.0078550
506096847	40.6731124	-89.0096050
506103672	40.7177925	-89.5591748
506097471	40.8625134	-89.0661579
506102956	40.6740025	-89.5694648
506104887	40.6927885	-89.5906918
506101254	40.7814924	-89.4814948
506096857	40.8482434	-89.1184949
506103001	40.6319235	-89.5411188
506092599	40.4783585	-88.9541890
505915388	39.3116666	-87.9790714
506170021	41.3297733	-89.0738809
506105145	40.7522094	-89.5933238
506100660	40.7059124	-89.4390148
506093341	40.4843425	-88.9606200
506108079	40.8133044	-89.6179288
506098467	40.6158425	-89.3039649
506098248	40.8217444	-89.2740119
506094700	40.5204435	-88.9778430
506098037	40.7166934	-89.2701839
506109759	40.7844224	-89.6236648
506106030	40.6995395	-89.6007758
506098912	40.8648324	-89.3430419
505916026	39.2982826	-87.9653954
506173837	40.9857324	-88.8160150
506102908	40.6335495	-89.5413888
506174326	41.3298583	-88.7082120
506109075	40.8411724	-89.6192448
506098105	40.7085834	-89.2726599
506091537	40.4986495	-88.9123850
506104765	40.7447225	-89.5736448
506103693	40.7186125	-89.5586448
506171801	40.9084724	-89.0301249
506100491	40.6139825	-89.4452148
506093737	40.5103105	-88.9578850
506093299	40.4840005	-88.9573690
505916716	39.2892526	-88.0070754
506105870	40.6413435	-89.6045158
506092266	40.4825115	-88.9463060
506113685	40.6794925	-89.6788448
506167798	40.9183324	-89.4845748
506099677	40.7045724	-89.4005548
506815708	41.9623121	-87.8722952
506104440	40.6959025	-89.5849348
506097251	40.4893605	-89.0366950
505776740	38.3186429	-88.9262252
506092522	40.4771585	-88.9443040
506167863	40.8956424	-89.4271948
506110276	40.5557625	-89.6273048
506103246	40.8526224	-89.5412348
506095816	40.4967675	-88.9853260
506096809	40.7348124	-89.0130850
506114459	40.5767725	-89.8550647
506105720	40.6994625	-89.5909448
506097299	40.6470414	-89.0734719
506103799	40.7421825	-89.5727448
506104553	40.6955125	-89.5870148
505958670	40.3255735	-88.7523901
506099704	40.7024424	-89.4077848
506093492	40.5112875	-88.9553360
506817057	41.9695501	-87.8639472
506107653	40.7383225	-89.6050448
506097677	40.4458933	-89.0339151
506099909	40.8137044	-89.4374778
506095765	40.5011435	-88.9910060
506553681	41.8069752	-88.9997599
506097699	40.8251024	-89.1371649
506101531	40.5988525	-89.4761348
506112342	40.4744125	-89.6540248
506104138	40.7444249	-89.5752206
506101596	40.6085725	-89.4680248
506103019	40.6913035	-89.5448548
506171827	40.9018824	-89.0344349
506103645	40.7095325	-89.5648048
506099724	40.7037824	-89.4072848
506112848	40.4935825	-89.6534848
506099500	40.7898924	-89.3739949
506099554	40.7911824	-89.3615749
506102015	40.7122255	-89.5331178
506098154	40.6296655	-89.2749029
506095250	40.4942385	-88.9907180
506102610	40.7608624	-89.5285248
506100760	40.7093324	-89.4304148
506112029	40.6855705	-89.6684218
506112773	40.7956724	-89.6652848
506096861	40.8675564	-89.1045009
506099233	40.7500824	-89.3283649
506109200	40.5672725	-89.6250748
506100733	40.7059924	-89.4171648
506102355	40.7792924	-89.5179248
506100218	40.7979024	-89.4474848
506107243	40.6751625	-89.6111748
506099706	40.7040424	-89.4108748
506093713	40.5130925	-88.9657790
506099715	40.7036024	-89.4099948
506106330	40.6982825	-89.5957148
506106517	40.7123025	-89.5975348
506110311	40.7192825	-89.6341048
506108847	40.7089225	-89.6122548
506093040	40.4737725	-88.9625830
506107001	40.7909554	-89.6096118
506097776	40.7623824	-89.1117249
506104975	40.6927885	-89.5906918
506108069	40.7445025	-89.6124698
506093176	40.4800015	-88.9591940
506110523	40.7462725	-89.6285548
506096731	40.5034735	-88.9946920
506103499	40.6737825	-89.5443648
506097426	40.7400994	-89.0248100
506166612	40.9220224	-89.4932348
506113566	40.6925825	-89.7070248
506104246	40.6507525	-89.5740148
505718439	38.0743519	-89.7042770
506110512	40.7432125	-89.6271848
506101244	40.7676424	-89.4718048
506105431	40.6932625	-89.5906348
506101581	40.6118425	-89.4722248
506104956	40.6926505	-89.5907148
506098783	40.8375624	-89.2365449
506111984	40.5485135	-89.6634638
506099494	40.7911824	-89.3667949
506099778	40.7347024	-89.3367049
506096394	40.7383364	-89.0180680
506110682	40.7901424	-89.6298948
506103644	40.7095325	-89.5648048
506098727	40.5277025	-89.2687349
506098752	40.8207624	-89.2762449
506104575	40.6617625	-89.5864248
506104746	40.7443125	-89.5736148
506097367	40.7350974	-89.0442429
506101338	40.6088425	-89.4648548
506103528	40.6431025	-89.5481648
506109464	40.7368625	-89.6248248
506108722	40.7490925	-89.6117248
506099444	40.7898824	-89.3733449
506099781	40.7157124	-89.4153348
506107101	40.8433824	-89.6040348
506101907	40.7227855	-89.5254018
506100824	40.7055724	-89.4439748
506104354	40.7302325	-89.5733348
506110386	40.7192325	-89.6327648
506098076	40.7121084	-89.2726509
506099398	40.7922724	-89.3572649
506170978	41.1434864	-89.0597009
506099932	40.6080475	-89.4617358
506103679	40.7085525	-89.5651448
506102214	40.8550124	-89.5403848
506096697	40.5056885	-88.9948260
506100085	40.6814685	-89.4259798
506105082	40.7113795	-89.5940088
506098675	40.6204325	-89.2883349
506106487	40.7159525	-89.5943848
506096837	40.7386624	-89.0147750
506098612	40.7222124	-89.2732349
506171716	40.8798124	-88.8608250
506341280	41.8905021	-87.6348952
506094703	40.5095245	-88.9834390
506097038	40.4886435	-89.0760760
506173779	41.1209830	-88.8111653
506097927	40.5805655	-89.2266479
506097217	40.4883645	-89.0885240
506098907	40.8643964	-89.3719198
506108295	40.6714125	-89.6171848
506097265	40.4902785	-89.1141680
506099553	40.7980924	-89.3672149
506099260	40.8702024	-89.3243349
506100836	40.7170624	-89.4231648
506166030	40.9153484	-89.5341648
506104679	40.7458624	-89.5735848
506168469	40.8860984	-89.3804008
506115673	40.6928625	-89.9867877
506098290	40.7686574	-89.1962189
506096982	40.4826375	-89.0309760
506095061	40.4796015	-88.9946960
506105520	40.6888725	-89.5934248
506098410	40.6486924	-89.1740649
506476610	41.8397712	-87.9988211
506109320	40.6681325	-89.6254648
506099116	40.7035444	-89.4061588
506095338	40.4891535	-88.9941060
506105377	40.6938725	-89.5901648
506093654	40.5131325	-88.9551790
506101345	40.6118125	-89.4660848
506106696	40.7629324	-89.5962548
506098280	40.8371894	-89.2474459
506104901	40.6926075	-89.5924138
506090533	40.6352874	-88.8371710
506099953	40.6100195	-89.4621348
506099228	40.7300424	-89.3252549
506103176	40.7437125	-89.5741218
506100399	40.6113625	-89.4614848
506105893	40.6678255	-89.5972798
506097792	40.7910224	-89.0622049
506101333	40.6007325	-89.4761548
506106815	40.7898724	-89.6021148
506111584	40.7039825	-89.6455048
506107972	40.6964215	-89.6160218
506099826	40.7019924	-89.4033648
506114493	40.5616225	-89.8141647
506098165	40.6158845	-89.2603179
506171782	40.9061124	-89.0306849
506090644	40.6383034	-88.7809790
506836990	42.2036191	-87.8097082
506097793	40.7399124	-89.0245150
506099030	40.7904864	-89.3735739
506105710	40.7315525	-89.5927048
506090725	40.5601454	-88.8323280
506109616	40.7523225	-89.6244548
506100714	40.7075024	-89.4160248
506100794	40.7044625	-89.4422048
506098160	40.6196535	-89.2747819
506098088	40.7177674	-89.2701959
506625636	41.6148026	-93.7503395
506089914	40.7445304	-88.8063730
506110844	40.7039125	-89.6338048
506100741	40.7012025	-89.4578848
506105172	40.7021915	-89.5909738
506104276	40.5659625	-89.5767648
506098618	40.7208224	-89.2782749
506110996	40.7033665	-89.6462888
506106947	40.6997425	-89.6067958
506099115	40.7036494	-89.4067498
506099065	40.4336155	-89.3135699
506105988	40.6859995	-89.5951248
506089368	40.7456624	-88.5018351
506100847	40.7036124	-89.4258148
506105749	40.7397725	-89.5923448
506110387	40.6890825	-89.6345648
506112882	40.8555814	-89.6782438
506105552	40.6848025	-89.5941348
506095009	40.4887375	-88.9939610
506102118	40.7924804	-89.5316628
506097391	40.7080504	-89.0233170
506090255	40.7422434	-88.8808270
506108481	40.7012725	-89.6125348
506100364	40.6191225	-89.4510748
506108498	40.7000625	-89.6122548
506106106	40.7342895	-89.6031728
505958650	40.3322795	-88.7715651
506097370	40.7369534	-89.0266040
506100523	40.6201825	-89.4416348
506113755	40.6779725	-89.6885248
506103142	40.7322095	-89.5741908
506111909	40.6621255	-89.6555318
506098490	40.7202024	-89.2663149
506171775	40.9053724	-89.0313349
506100383	40.6037025	-89.4503748
506097850	40.7451524	-89.1322749
506097712	40.8527724	-89.1212849
506103342	40.6792725	-89.5512648
506110698	40.7901724	-89.6319748
506096775	40.7353824	-89.0121250
505952206	40.2615795	-89.2322259
506095792	40.4976685	-88.9914730
506092505	40.4689455	-88.9500440
506100957	40.5883015	-89.4757288
506173166	41.3735653	-88.8277170
506166609	40.9351224	-89.5867648
506099161	40.7921330	-89.4143903
506114432	40.5808325	-89.8371247
506104597	40.7334525	-89.5737948
506105452	40.6919725	-89.5942448
506100243	40.7882124	-89.4325148
506096830	40.7480424	-89.0111650
506096806	40.7468324	-89.0135350
506097763	40.7389324	-89.0217350
506098581	40.7667524	-89.3051549
506092261	40.4858355	-88.9516570
