sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
72774110	172030305011	1	52000	40.7565973	-89.4547539
72774111	172030305011	1	95600	40.7571959	-89.4530317
72774112	172030305011	1	25000	40.7629126	-89.4669921
72774113	172030305011	1	100000	40.7552658	-89.4584420
72774114	172030305011	1	63000	40.7567615	-89.4663508
72774115	172030305011	1	94300	40.7512312	-89.4639618
72774116	172030305011	1	104010	40.7523286	-89.4649090
72774117	172030305011	1	13900	40.7508015	-89.4635890
72774118	172030305011	1	270000	40.7546420	-89.4649451
72774119	172030305011	1	190480	40.7575712	-89.4616940
72774120	172030305011	1	67500	40.7527239	-89.4639054
72774121	172030305011	1	114900	40.7517130	-89.4634993
72774122	172030305011	1	150000	40.7532628	-89.4633507
72774123	172030305011	1	50700	40.7577909	-89.4653352
72774124	172030305011	1	138800	40.7528696	-89.4658894
72774125	172030305011	1	27200	40.7575226	-89.4668226
72774126	172030305011	1	66400	40.7525544	-89.4672291
72774127	172030305011	1	25500	40.7556386	-89.4669958
72774128	172030305011	1	90000	40.7561121	-89.4537778
72774129	172030305011	1	16100	40.7506538	-89.4641882
72774130	172030305011	1	92000	40.7572522	-89.4604886
72774131	172030305011	1	77000	40.7504759	-89.4656177
72774132	172030305011	1	26900	40.7573411	-89.4593667
72774133	172030305011	1	146500	40.7611316	-89.4634031
72774134	172030305011	1	232400	40.7629955	-89.4638372
72774135	172030305011	1	67100	40.7568607	-89.4624583
72774136	172030305011	1	84840	40.7562019	-89.4556248
72774137	172030305011	1	173400	40.7559284	-89.4542410
72774138	172030305011	1	90100	40.7592940	-89.4638803
72774139	172030305011	1	155000	40.7562505	-89.4618439
72774140	172030305011	1	60000	40.7563674	-89.4588969
72774141	172030305011	1	78600	40.7559516	-89.4599342
72774142	172030305011	1	76000	40.7500214	-89.4665670
72774143	172030305011	1	103600	40.7602417	-89.4688689
72774144	172030305011	1	137000	40.7555828	-89.4623038
72774145	172030305011	1	51100	40.7556425	-89.4646912
72774146	172030305011	1	95000	40.7557419	-89.4638100
72774147	172030305011	1	146500	40.7612705	-89.4530624
72774148	172030305011	1	120000	40.7556624	-89.4617664
72774149	172030305011	1	78000	40.7481617	-89.4389233
72774150	172030305011	1	94500	40.7534142	-89.4660956
72774151	172030305011	1	29000	40.7651024	-89.4621992
72774152	172030305011	1	50100	40.7619945	-89.4593939
72774153	172030305011	1	87500	40.7572076	-89.4625783
72774154	172030305011	1	225000	40.7517948	-89.4672962
72774155	172030305011	1	120000	40.7641486	-89.4617019
72774156	172030305011	1	24000	40.7509454	-89.4894459
72774157	172030305011	1	113000	40.7621247	-89.4780985
72774158	172030305011	1	103000	40.7515113	-89.4991605
72774159	172030305011	1	74440	40.7570323	-89.4855388
72774160	172030305011	1	155000	40.7617300	-89.4662330
72774161	172030305011	1	65050	40.7646030	-89.4662735
72774162	172030305011	1	99530	40.7665609	-89.4512448
72774163	172030305011	1	56000	40.7628972	-89.4600962
72774164	172030305011	1	60000	40.7620647	-89.4646618
72774165	172030305011	1	505090	40.7578777	-89.4593108
72774166	172030305011	1	210030	40.7620339	-89.4668520
72774167	172030305011	1	50040	40.7569648	-89.4868591
72774168	172030305011	1	97300	40.7537453	-89.4892432
72774169	172030305011	1	60200	40.7514062	-89.4843868
72774170	172030305011	1	81250	40.7563086	-89.4906662
72774171	172030305011	1	85000	40.7539820	-89.4977057
72774172	172030305011	1	241400	40.7536634	-89.4907209
72774173	172030305011	1	147780	40.7536304	-89.4961845
72774174	172030305011	1	52000	40.7548991	-89.4941426
72774175	172030305011	1	25500	40.7525987	-89.4910434
72774176	172030305011	1	60000	40.7526417	-89.4989617
72774177	172030305011	1	102960	40.7570211	-89.4844208
72774178	172030305011	1	130000	40.7568191	-89.4835530
72774179	172030305011	1	55030	40.7531007	-89.4956850
72774180	172030305011	1	32400	40.7532542	-89.4972601
72774181	172030305011	1	30130	40.7530160	-89.4968797
72774182	172030305011	1	56000	40.7545937	-89.4905707
72774183	172030305011	1	76500	40.7521030	-89.4964897
72774184	172030305011	1	170320	40.7516871	-89.4986698
72774185	172030305011	1	143550	40.7517481	-89.4985119
72774186	172030305011	1	60000	40.7546094	-89.4894185
72774187	172030305011	1	30000	40.7515198	-89.4949934
72774188	172030305011	1	29000	40.7520301	-89.4921501
72774189	172030305011	1	70000	40.7586829	-89.4838678
72774190	172030305011	1	169200	40.7496030	-89.5013702
72774191	172030305011	1	115000	40.7552999	-89.4887958
72774192	172030305011	1	78000	40.7547763	-89.4830633
72774193	172030305011	1	56100	40.7512677	-89.4977607
72774194	172030305011	1	245000	40.7508979	-89.4968949
72774195	172030305011	1	87000	40.7548402	-89.4877782
72774196	172030305011	1	187000	40.7554017	-89.4848994
72774197	172030305011	1	81250	40.7548831	-89.4850885
72774198	172030305011	1	91000	40.7491353	-89.5010963
72774199	172030305011	1	160000	40.7554493	-89.4904231
72774200	172030305011	1	72000	40.7506993	-89.4995811
72774201	172030305011	1	18000	40.7506100	-89.4977550
72774202	172030305011	1	86100	40.7490537	-89.5016297
72774203	172030305011	1	112000	40.7555642	-89.4910844
72774204	172030305011	1	111110	40.7492969	-89.4993678
72774205	172030305011	1	52200	40.7563458	-89.4887056
72774206	172030305011	1	100000	40.7553739	-89.4828722
72774207	172030305011	1	24960	40.7507625	-89.5013551
72774208	172030305011	1	98000	40.7575234	-89.4826289
72774209	172030305011	1	110000	40.7502259	-89.5008775
72774210	172030305011	1	130000	40.7514258	-89.5019163
72774211	172030305011	1	51900	40.7579094	-89.4840280
72774212	172030305011	1	103600	40.7513968	-89.4999892
72774213	172030305011	1	110000	40.7557736	-89.4885660
72774214	172030305011	1	126440	40.7558713	-89.4863274
72774215	172030305011	1	98700	40.7554279	-89.4848097
72774216	172030305011	1	146000	40.7562539	-89.4850398
72774217	172030305011	1	53600	40.7525596	-89.5019039
72774218	172030305011	1	100020	40.7579575	-89.4852537
72774219	172030305011	1	146500	40.7518539	-89.5006704
72774220	172030305011	1	187000	40.7617840	-89.4573877
72774221	172030305011	1	51000	40.7582680	-89.4607825
72774222	172030305011	1	209800	40.7619635	-89.4677457
72774223	172030305011	1	35800	40.7633158	-89.4682831
72774224	172030305011	1	97000	40.7577629	-89.4775504
72774225	172030305011	1	69800	40.7497984	-89.4278118
72774226	172030305011	1	76000	40.7569730	-89.4643495
72774227	172030305011	1	118000	40.7513788	-89.4889306
72774228	172030305011	1	89400	40.7486483	-89.4927952
72774229	172030305011	1	128600	40.7489798	-89.5004871
72774230	172030305011	1	56000	40.7522281	-89.4944202
72774231	172030305011	1	13400	40.7537270	-89.4939128
72774232	172030305011	7	138000	40.7516884	-89.5022902
72774233	172030305011	1	135200	40.7505997	-89.4963122
72774234	172030305011	1	27500	40.7508033	-89.4950325
72774235	172030305011	1	10400	40.7552582	-89.4866216
72774236	172030305011	1	59500	40.7630231	-89.4642614
72774237	172030305011	1	73320	40.7601413	-89.4654206
72774238	172030305011	1	222000	40.7508397	-89.5025318
72774239	172030305011	1	90000	40.7618654	-89.4754560
72774240	172030305011	1	57000	40.7528979	-89.4926808
72774241	172030305011	1	96000	40.7533762	-89.4951738
72774242	172030305011	1	27600	40.7642344	-89.4685311
72774243	172030305011	1	65030	40.7514666	-89.4904883
72774244	172030305011	1	92700	40.7573261	-89.4642927
72774245	172030305011	1	151500	40.7530762	-89.4879351
72774246	172030305011	1	125500	40.7585723	-89.4611588
72774247	172030305011	1	80000	40.7511105	-89.4863747
72774248	172030305011	1	114000	40.7590675	-89.4603009
72774249	172030305011	1	116000	40.7509400	-89.4946106
72774250	172030305011	1	65030	40.7498187	-89.4928385
72774251	172030305011	1	198000	40.7621953	-89.4573185
72774252	172030305011	1	83000	40.7526624	-89.5042772
72774253	172030305011	1	104200	40.7493975	-89.4983057
72774254	172030305011	1	57500	40.7507558	-89.4881321
72774255	172030305011	1	140000	40.7500593	-89.5065951
72774256	172030305011	1	80500	40.7638018	-89.4538273
72774257	172030305011	1	101200	40.7571311	-89.4763004
72774258	172030305011	1	120000	40.7610194	-89.4756783
72774259	172030305011	1	153000	40.7533740	-89.4593006
72774260	172030305011	1	138800	40.7648402	-89.4682687
72774261	172030305011	1	115000	40.7635371	-89.4522616
72774262	172030305011	1	1111000	40.7543937	-89.4949141
72774263	172030305011	1	63350	40.7524840	-89.4939569
72774264	172030305011	1	78000	40.7485680	-89.5083304
72774265	172030305011	1	38200	40.7613541	-89.4695288
72774266	172030305011	1	103000	40.7631142	-89.4512732
72774267	172030305011	1	78000	40.7634826	-89.4577476
72774268	172030305011	1	102600	40.7567275	-89.4555162
72774269	172030305011	7	138000	40.7485396	-89.4477949
72774270	172030305011	1	88720	40.7543411	-89.4456437
72774271	172030305011	1	82000	40.7618390	-89.4747871
72774272	172030305011	1	190000	40.7564092	-89.4576723
72774273	172030305011	1	54700	40.7491815	-89.4921662
72774274	172030305011	1	251000	40.7522278	-89.4895039
72774275	172030305011	1	52000	40.7636454	-89.4562177
72774276	172030305011	1	149000	40.7574400	-89.4518556
72774277	172030305011	1	60000	40.7589204	-89.4593864
72774278	172030305011	1	57400	40.7628297	-89.4563244
72774279	172030305011	1	55940	40.7634615	-89.4548871
72774280	172030305011	1	61200	40.7573891	-89.4527106
72774281	172030305011	1	75500	40.7578211	-89.4541042
72774282	172030305011	1	104010	40.7563060	-89.4564221
72774283	172030305011	1	69400	40.7639727	-89.4556461
72774284	172030305011	1	152710	40.7642309	-89.4577404
72774285	172030305011	1	104010	40.7598693	-89.4564236
72774286	172030305011	1	51700	40.7678316	-89.4522543
72774287	172030305011	1	155000	40.7603624	-89.4607749
72774288	172030305011	1	68000	40.7587170	-89.4817617
72774289	172030305011	1	152600	40.7629977	-89.4537138
72774290	172030305011	1	85000	40.7582355	-89.4649065
72774291	172030305011	1	79000	40.7621922	-89.4606710
72774292	172030305011	1	212600	40.7568928	-89.4930793
72774293	172030305011	1	100000	40.7573417	-89.4924693
72774294	172030305011	1	12400	40.7662159	-89.4603013
72774295	172030305011	1	60000	40.7661840	-89.4602141
72774296	172030305011	1	80200	40.7663807	-89.4621356
72774297	172030305011	1	81000	40.7637431	-89.4657482
72774298	172030305011	1	48000	40.7506305	-89.4932545
72774299	172030305011	1	81000	40.7662520	-89.4647383
72774300	172030305011	1	60680	40.7682681	-89.4567453
72774301	172030305011	1	252000	40.7634557	-89.4645583
72774302	172030305011	1	96400	40.7640784	-89.4647071
72774303	172030305011	1	24200	40.7662845	-89.4657238
72774304	172030305011	1	32420	40.7644969	-89.4607522
72774305	172030305011	1	74320	40.7683082	-89.4552057
72774306	172030305011	1	30860	40.7539587	-89.4926130
72774307	172030305011	1	64500	40.7600660	-89.4622209
72774308	172030305011	1	100020	40.7522844	-89.5028078
72774309	172030305011	1	116800	40.7671273	-89.4619964
72774310	172030305011	1	53000	40.7526754	-89.5008601
72774311	172030305011	1	68200	40.7600084	-89.4656285
72774312	172030305011	1	96000	40.7650792	-89.4651079
72774313	172030305011	1	100000	40.7507444	-89.5064897
72774314	172030305011	1	114000	40.7672266	-89.4586290
72774315	172030305011	1	138000	40.7543971	-89.4963558
72774316	172030305011	1	47600	40.7609981	-89.4660082
72774317	172030305011	1	90000	40.7637866	-89.4623685
72774318	172030305011	1	145000	40.7655646	-89.4632304
72774319	172030305011	1	142920	40.7610385	-89.4627223
72774320	172030305011	1	54800	40.7653428	-89.4499369
72774321	172030305011	1	18100	40.7671360	-89.4483860
72774322	172030305011	1	55200	40.7540684	-89.4987531
72774323	172030305012	1	140000	40.7752982	-89.4557584
72774324	172030305012	1	63000	40.7723141	-89.4482466
72774325	172030305012	1	53200	40.7707508	-89.4561289
72774326	172030305012	1	47000	40.7699657	-89.4531858
72774327	172030305012	1	102000	40.7841373	-89.4716957
72774328	172030305012	1	135900	40.8136854	-89.4844864
72774329	172030305012	1	120200	40.7851204	-89.4812639
72774330	172030305012	1	98000	40.7703886	-89.4571969
72774331	172030305012	1	85200	40.7704446	-89.4566780
72774332	172030305012	6	252700	40.7703494	-89.4561842
72774333	172030305012	1	86000	40.7705313	-89.4569006
72774334	172030305012	1	60000	40.7708910	-89.4571762
72774335	172030305012	1	50300	40.7706044	-89.4536053
72774336	172030305012	1	68000	40.7696912	-89.4539934
72774337	172030305012	1	121000	40.7694744	-89.4541523
72774338	172030305012	1	78600	40.7698057	-89.4540440
72774339	172030305012	1	148200	40.7696538	-89.4548606
72774340	172030305012	1	224910	40.7696266	-89.4548899
72774341	172030305012	1	86000	40.7691174	-89.4545649
72774342	172030305012	1	181220	40.7699518	-89.4536984
72774343	172030305012	1	44150	40.7730771	-89.4508229
72774344	172030305012	1	73000	40.7728377	-89.4500038
72774345	172030305012	1	68000	40.7696676	-89.4537954
72774346	172030305012	1	108050	40.7728310	-89.4503700
72774347	172030305012	1	239730	40.7725659	-89.4504455
72774348	172030305012	1	55000	40.7732518	-89.4504737
72774349	172030305012	1	70000	40.7699981	-89.4541939
72774350	172030305012	1	60120	40.7700217	-89.4549086
72774351	172030305012	1	170320	40.7731194	-89.4507187
72774352	172030305012	1	107700	40.7703375	-89.4548326
72774353	172030305012	1	27900	40.7703538	-89.4537614
72774354	172030305012	1	112000	40.7701075	-89.4547559
72774355	172030305012	1	106000	40.7707822	-89.4541067
72774356	172030305012	1	120000	40.7720273	-89.4478050
72774357	172030305012	1	100000	40.7726524	-89.4532387
72774358	172030305012	1	51200	40.7736531	-89.4512772
72774359	172030305012	1	160000	40.7732628	-89.4512568
72774360	172030305012	1	105000	40.7699095	-89.4531496
72774361	172030305012	6	65100	40.7702541	-89.4531939
72774362	172030305012	1	49900	40.7699139	-89.4531404
72774363	172030305012	1	96400	40.7731414	-89.4513202
72774364	172030305012	1	68100	40.7725961	-89.4512400
72774365	172030305012	1	100000	40.7726164	-89.4518005
72774366	172030305012	1	304180	40.7734516	-89.4512546
72774367	172030305012	1	105000	40.7738469	-89.4510110
72774368	172030305012	1	209000	40.7733117	-89.4521276
72774369	172030305012	1	122000	40.7727202	-89.4512456
72774370	172030305012	1	61200	40.7734092	-89.4510481
72774371	172030305012	1	139110	40.7742806	-89.4519515
72774372	172030305012	1	125500	40.7740946	-89.4509943
72774373	172030305012	1	180000	40.7726851	-89.4523872
72774374	172030305012	1	16200	40.7726823	-89.4537542
72774375	172030305012	1	120000	40.7709795	-89.4533786
72774376	172030305012	1	180000	40.7710259	-89.4535003
72774377	172030305012	1	108050	40.7713637	-89.4528157
72774378	172030305012	6	82060	40.7708903	-89.4533879
72774379	172030305012	1	151700	40.7709072	-89.4528927
72774380	172030305012	1	93250	40.7708768	-89.4533144
72774381	172030305012	1	173000	40.7734192	-89.4530000
72774382	172030305012	1	178750	40.7734810	-89.4544582
72774383	172030305012	1	59000	40.7734080	-89.4535075
72774384	172030305012	1	50000	40.7733485	-89.4535303
72774385	172030305012	1	224910	40.7733743	-89.4533029
72774386	172030305012	1	147000	40.7729304	-89.4542639
72774387	172030305012	1	505090	40.7729145	-89.4536368
72774388	172030305012	1	145000	40.7722841	-89.4482799
72774389	172030305012	1	118000	40.7709648	-89.4540684
72774390	172030305012	1	122000	40.7721694	-89.4492934
72774391	172030305012	1	132900	40.7698282	-89.4520611
72774392	172030305012	1	52000	40.7733887	-89.4529890
72774393	172030305012	1	104800	40.7731112	-89.4526181
72774394	172030305012	6	252700	40.7719871	-89.4489225
72774395	172030305012	1	82000	40.7723880	-89.4498147
72774396	172030305012	1	96300	40.7717394	-89.4497324
72774397	172030305012	1	382050	40.7715804	-89.4543370
72774398	172030305012	1	119200	40.7720449	-89.4504495
72774399	172030305012	1	71840	40.7720766	-89.4488928
72774400	172030305012	1	76000	40.7717915	-89.4504575
72774401	172030305012	1	116000	40.7718289	-89.4503258
72774402	172030305012	6	82060	40.7723050	-89.4506575
72774403	172030305012	1	51000	40.7722554	-89.4504250
72774404	172030305012	1	169200	40.7718515	-89.4487238
72774405	172030305012	1	52500	40.7727790	-89.4483646
72774406	172030305012	1	60700	40.7709960	-89.4545003
72774407	172030305012	1	505090	40.7709554	-89.4546480
72774408	172030305012	1	42600	40.7714527	-89.4546934
72774409	172030305012	1	69000	40.7726531	-89.4476616
72774410	172030305012	1	45400	40.7726138	-89.4476849
72774411	172030305012	1	62200	40.7727178	-89.4475385
72774412	172030305012	1	84000	40.7722764	-89.4482136
72774413	172030305012	1	75000	40.7698147	-89.4510978
72774414	172030305012	1	140000	40.7723579	-89.4485489
72774415	172030305012	1	77500	40.7703393	-89.4502296
72774416	172030305012	1	121620	40.7704518	-89.4512339
72774417	172030305012	1	128200	40.7705367	-89.4502203
72774418	172030305012	1	62100	40.7704054	-89.4501308
72774419	172030305012	1	80000	40.7964069	-89.4712239
72774420	172030305012	1	49000	40.7709788	-89.4482475
72774421	172030305012	1	95000	40.7709166	-89.4520437
72774422	172030305012	1	108050	40.7983042	-89.4704157
72774423	172030305012	1	77800	40.7707290	-89.4480823
72774424	172030305012	1	147300	40.7967624	-89.4708420
72774425	172030305012	1	69400	40.7715560	-89.4522610
72774426	172030305012	1	97300	40.7705867	-89.4477408
72774427	172030305012	1	165200	40.7707193	-89.4481044
72774428	172030305012	1	56500	40.7707289	-89.4483474
72774429	172030305012	1	143000	40.7712708	-89.4513569
72774430	172030305012	1	57000	40.7715580	-89.4523803
72774431	172030305012	1	572010	40.7709503	-89.4516040
72774432	172030305012	1	64900	40.7963382	-89.4714271
72774433	172030305012	1	89600	40.7802343	-89.4781117
72774434	172030305012	1	211000	40.7740573	-89.4502512
72774435	172030305012	1	144030	40.7733759	-89.4503266
72774436	172030305012	1	117500	40.7733830	-89.4508185
72774437	172030305012	1	115000	40.7738221	-89.4507290
72774438	172030305012	1	102960	40.7739640	-89.4508455
72774439	172030305012	1	95500	40.7806841	-89.4784103
72774440	172030305012	1	195000	40.7730778	-89.4574108
72774441	172030305012	1	118000	40.7979114	-89.4698047
72774442	172030305012	1	118000	40.7979232	-89.4702455
72774443	172030305012	1	212500	40.7719439	-89.4587884
72774444	172030305012	1	150000	40.7731632	-89.4564073
72774445	172030305012	1	78000	40.7719422	-89.4518190
72774446	172030305012	1	102000	40.7732612	-89.4482002
72774447	172030305012	1	122200	40.8005397	-89.4847908
72774448	172030305012	6	135000	40.7816166	-89.4435528
72774449	172030305012	1	48840	40.7697977	-89.4526356
72774450	172030305012	1	120000	40.7723291	-89.4533351
72774451	172030305012	1	52000	40.7966046	-89.4712150
72774452	172030305012	1	105000	40.7721351	-89.4531324
72774453	172030305012	1	153300	40.7693334	-89.4531087
72774454	172030305012	1	147000	40.7724915	-89.4530735
72774455	172030305012	1	118000	40.7720924	-89.4529677
72774456	172030305012	1	60000	40.7978393	-89.4683984
72774457	172030305012	6	239400	40.7749576	-89.4473505
72774458	172030305012	1	59100	40.7737981	-89.4476058
72774459	172030305012	1	150000	40.7732578	-89.4477926
72774460	172030305012	1	98000	40.7733383	-89.4486325
72774461	172030305012	1	95200	40.7742667	-89.4478186
72774462	172030305012	1	111150	40.7742282	-89.4477451
72774463	172030305012	1	65000	40.7743785	-89.4474629
72774464	172030305012	1	80000	40.7979113	-89.4680077
72774465	172030305012	1	112000	40.7979109	-89.4727109
72774466	172030305012	1	143000	40.7978426	-89.4719433
72774467	172030305012	1	26300	40.7977615	-89.4719460
72774468	172030305012	1	80800	40.7979530	-89.4682061
72774469	172030305012	1	102000	40.7982785	-89.4721150
72774470	172030305012	1	89200	40.7975883	-89.4685462
72774471	172030305012	6	239400	40.7884086	-89.4869158
72774472	172030305012	1	51600	40.7735612	-89.4560838
72774473	172030305012	1	505090	40.7740509	-89.4531569
72774474	172030305012	6	63100	40.7735497	-89.4471552
72774475	172030305012	1	99100	40.7718269	-89.4518557
72774476	172030305012	1	147540	40.7720634	-89.4519075
72774477	172030305012	1	85000	40.7740407	-89.4468488
72774478	172030305012	1	163000	40.7717667	-89.4522166
72774479	172030305012	1	251000	40.7732246	-89.4470393
72774480	172030305012	1	63950	40.7712755	-89.4492350
72774481	172030305012	1	78900	40.7989297	-89.4709919
72774482	172030305012	1	84840	40.7800579	-89.4774126
72774483	172030305012	1	90000	40.7989164	-89.4705171
72774484	172030305012	1	97200	40.7712996	-89.4494161
72774485	172030305012	1	202000	40.7992999	-89.4705225
72774486	172030305012	1	50000	40.7712434	-89.4496627
72774487	172030305012	1	224910	40.7876720	-89.4845936
72774488	172030305012	1	110220	40.7982465	-89.4695109
72774489	172030305012	1	92000	40.7734562	-89.4565528
72774490	172030305012	1	251000	40.7741092	-89.4525902
72774491	172030305012	1	27000	40.7985841	-89.4697371
72774492	172030305012	1	118000	40.7993202	-89.4693131
72774493	172030305012	1	328200	40.7740118	-89.4530775
72774494	172030305012	1	150000	40.7987328	-89.4695280
72774495	172030305012	1	397100	40.7882032	-89.4843075
72774496	172030305012	1	170320	40.7870711	-89.4833924
72774497	172030305012	1	74440	40.7717669	-89.4609600
72774498	172030305012	1	112100	40.7893623	-89.4849165
72774499	172030305012	1	71200	40.7877150	-89.4876530
72774500	172030305012	1	72800	40.7876292	-89.4844640
72774501	172030305012	1	251000	40.7869893	-89.4860690
72774502	172030305012	1	172300	40.7898876	-89.4848373
72774503	172030305012	1	65000	40.7764646	-89.4658716
72774504	172030305012	1	80500	40.7874407	-89.4670885
72774505	172030305012	1	572010	40.7890090	-89.4840402
72774506	172030305012	1	55340	40.7891623	-89.4867373
72774507	172030305012	1	78500	40.7873051	-89.4712407
72774508	172030305012	1	124000	40.7924262	-89.4817857
72774509	172030305012	1	111200	40.7862400	-89.4712648
72774510	172030305012	1	78400	40.7809808	-89.4757675
72774511	172030305012	1	47500	40.7864335	-89.4856772
72774512	172030305012	1	114000	40.7795707	-89.4665364
72774513	172030305012	1	122000	40.7750242	-89.4651145
72774514	172030305012	1	86900	40.7743775	-89.4582144
72774515	172030305012	1	110500	40.7731329	-89.4648282
72774516	172030305012	1	125500	40.8014526	-89.4521726
72774517	172030305012	1	105000	40.7892333	-89.4682351
72774518	172030305012	1	152500	40.7685338	-89.4646972
72774519	172030305012	1	118000	40.7775525	-89.4629474
72774520	172030305012	1	94200	40.7738784	-89.4636712
72774521	172030305012	1	100000	40.7694923	-89.4653248
72774522	172030305012	1	97000	40.7742889	-89.4625607
72774523	172030305012	1	155000	40.7879856	-89.4706356
72774524	172030305012	1	121620	40.7891505	-89.4713930
72774525	172030305012	1	98000	40.7701390	-89.4570716
72774526	172030305012	1	16200	40.7729325	-89.4466825
72774527	172030305012	1	92900	40.7708075	-89.4555117
72774528	172030305012	1	94500	40.7730535	-89.4470797
72774529	172030305012	1	108050	40.7761514	-89.4549660
72774530	172030305012	1	105400	40.7713829	-89.4500898
72774531	172030305012	1	141000	40.7704052	-89.4549229
72774532	172030305012	1	505090	40.7725620	-89.4498851
72774533	172030305012	1	100900	40.7802268	-89.4774043
72774534	172030305012	1	50000	40.7802422	-89.4768491
72774535	172030305012	6	198000	40.7709601	-89.4511197
72774536	172030305012	1	112500	40.7804618	-89.4770569
72774537	172030305012	1	118000	40.7802044	-89.4776327
72774538	172030305012	1	65600	40.7801422	-89.4772580
72774539	172030305012	1	118000	40.7809525	-89.4778311
72774540	172030305012	1	116500	40.7801248	-89.4775757
72774541	172030305012	1	63000	40.7802652	-89.4776188
72774542	172030305012	1	232400	40.7808045	-89.4773902
72774543	172030305012	1	68000	40.7806346	-89.4771936
72774544	172030305012	1	128000	40.7801271	-89.4772251
72774545	172030305012	1	100000	40.7725823	-89.4494078
72774546	172030305012	1	152500	40.7738812	-89.4556231
72774547	172030305012	1	165000	40.7738187	-89.4555598
72774548	172030305012	1	113000	40.7742960	-89.4548794
72774549	172030305012	1	27200	40.7743468	-89.4552568
72774550	172030305012	1	114000	40.7740693	-89.4547669
72774551	172030305012	1	121620	40.7742590	-89.4552121
72774552	172030305012	1	97500	40.7742171	-89.4547683
72774553	172030305012	1	75100	40.7731656	-89.4495284
72774554	172030305012	1	221500	40.7727033	-89.4491608
72774555	172030305012	1	169200	40.7739935	-89.4549513
72774556	172030305012	1	66000	40.7744675	-89.4553666
72774557	172030305012	1	90000	40.7727502	-89.4495924
72774558	172030305012	1	56100	40.7725762	-89.4488595
72774559	172030305012	1	96800	40.7728162	-89.4487560
72774560	172030305012	1	99200	40.7711831	-89.4506063
72774561	172030305012	1	173000	40.7702730	-89.4516686
72774562	172030305012	1	178010	40.7739689	-89.4497024
72774563	172030305012	1	60000	40.7736700	-89.4490208
72774564	172030305012	1	28800	40.7728164	-89.4498914
72774565	172030305012	1	118600	40.7734353	-89.4486551
72774566	172030305012	1	102960	40.7735807	-89.4497716
72774567	172030305012	1	92700	40.7736979	-89.4486893
72774568	172030305012	1	151880	40.7740018	-89.4495953
72774569	172030305012	1	122200	40.7702037	-89.4524555
72774570	172030305012	6	65100	40.7703558	-89.4516432
72774571	172030305012	1	55600	40.7736102	-89.4489171
72774572	172030305012	1	88300	40.7736155	-89.4489845
72774573	172030305012	1	130000	40.7706475	-89.4523871
72774574	172030305012	1	56000	40.7704515	-89.4517810
72774575	172030305012	1	251000	40.7710223	-89.4506664
72774576	172030305012	1	103000	40.7704328	-89.4522924
72774577	172030305012	1	61000	40.7705089	-89.4518200
72774578	172030305012	1	472000	40.7703534	-89.4517474
72774579	172030305012	1	87000	40.7708975	-89.4508639
72774580	172030305012	1	140000	40.7714173	-89.4502938
72774581	172030305012	1	90000	40.7713429	-89.4511407
72774582	172030305012	1	218000	40.7755801	-89.4555170
72774583	172030305012	1	88300	40.7961915	-89.4719001
72774584	172030305012	1	132500	40.7709076	-89.4559774
72774585	172030305012	1	61000	40.7701107	-89.4549877
72774586	172030305012	1	92700	40.7731688	-89.4553937
72774587	172030305012	1	67500	40.7712740	-89.4504311
72774588	172030305012	1	59000	40.7748076	-89.4462796
72774589	172030305012	1	251000	40.7744626	-89.4471681
72774590	172030305012	1	100004	40.7743132	-89.4468736
72774591	172030305012	1	160090	40.7745076	-89.4469064
72774592	172030305012	1	108900	40.7734483	-89.4546344
72774593	172030305012	1	104010	40.7747986	-89.4472979
72774594	172030305012	1	110600	40.7744218	-89.4462465
72774595	172030305012	1	15300	40.7745566	-89.4466033
72774596	172030305012	1	113000	40.7730614	-89.4554362
72774597	172030305012	6	239400	40.7732031	-89.4552397
72774598	172030305012	1	74300	40.7733261	-89.4549519
72774599	172030305012	1	110000	40.7964842	-89.4723891
72774600	172030305012	1	40000	40.7706206	-89.4551724
72774601	172030305012	1	118000	40.7719638	-89.4543759
72774602	172030305012	1	110000	40.7731097	-89.4551811
72774603	172030305012	1	72920	40.7733603	-89.4547819
72774604	172030305012	1	24600	40.7719065	-89.4536629
72774605	172030305012	1	479650	40.7725760	-89.4543928
72774606	172030305012	1	121620	40.7722478	-89.4535544
72774607	172030305012	1	180100	40.7983290	-89.4712737
72774608	172030305012	1	83130	40.7702218	-89.4549997
72774609	172030305012	1	103200	40.7724503	-89.4539092
72774610	172030305012	1	185800	40.7722334	-89.4538038
72774611	172030305012	1	57000	40.7985032	-89.4710424
72774612	172030305012	1	152710	40.7701991	-89.4552469
72774613	172030305012	1	269200	40.7717423	-89.4539944
72774614	172030305012	1	54000	40.7822691	-89.4747498
72774615	172030305012	1	105000	40.7743926	-89.4493179
72774616	172030305012	1	178010	40.7900252	-89.4899774
72774617	172030305012	1	45400	40.7816411	-89.4782960
72774618	172030305012	1	60000	40.7962710	-89.4724536
72774619	172030305012	1	32000	40.7818989	-89.4779020
72774620	172030305012	1	110500	40.7901325	-89.4892313
72774621	172030305012	1	153000	40.7810824	-89.4779904
72774622	172030305012	1	140000	40.7899358	-89.4893415
72774623	172030305012	1	160000	40.7747163	-89.4489738
72774624	172030305012	1	50000	40.7756794	-89.4532096
72774625	172030305012	1	56600	40.7961096	-89.4736467
72774626	172030305012	1	77500	40.7966941	-89.4737353
